seed,config,model,dataset,tokens_trained,layer,expert,count
44,small,deepseekv4,tiny_shakespeare,10240,1,2,355
44,small,deepseekv4,tiny_shakespeare,10240,1,3,215
44,small,deepseekv4,tiny_shakespeare,20480,0,0,269
44,small,deepseekv4,tiny_shakespeare,20480,0,1,257
44,small,deepseekv4,tiny_shakespeare,20480,0,2,206
44,small,deepseekv4,tiny_shakespeare,20480,0,3,292
44,small,deepseekv4,tiny_shakespeare,20480,1,0,187
44,small,deepseekv4,tiny_shakespeare,20480,1,1,230
44,small,deepseekv4,tiny_shakespeare,20480,1,2,344
44,small,deepseekv4,tiny_shakespeare,20480,1,3,263
44,small,deepseekv4,tiny_shakespeare,30720,0,0,253
44,small,deepseekv4,tiny_shakespeare,30720,0,1,256
44,small,deepseekv4,tiny_shakespeare,30720,0,2,188
44,small,deepseekv4,tiny_shakespeare,30720,0,3,327
44,small,deepseekv4,tiny_shakespeare,30720,1,0,258
44,small,deepseekv4,tiny_shakespeare,30720,1,1,200
44,small,deepseekv4,tiny_shakespeare,30720,1,2,287
44,small,deepseekv4,tiny_shakespeare,30720,1,3,279
44,small,deepseekv4,tiny_shakespeare,40960,0,0,267
44,small,deepseekv4,tiny_shakespeare,40960,0,1,235
44,small,deepseekv4,tiny_shakespeare,40960,0,2,210
44,small,deepseekv4,tiny_shakespeare,40960,0,3,312
44,small,deepseekv4,tiny_shakespeare,40960,1,0,293
44,small,deepseekv4,tiny_shakespeare,40960,1,1,204
44,small,deepseekv4,tiny_shakespeare,40960,1,2,291
44,small,deepseekv4,tiny_shakespeare,40960,1,3,236
44,small,deepseekv4,tiny_shakespeare,51200,0,0,246
44,small,deepseekv4,tiny_shakespeare,51200,0,1,247
44,small,deepseekv4,tiny_shakespeare,51200,0,2,205
44,small,deepseekv4,tiny_shakespeare,51200,0,3,326
44,small,deepseekv4,tiny_shakespeare,51200,1,0,237
44,small,deepseekv4,tiny_shakespeare,51200,1,1,303
44,small,deepseekv4,tiny_shakespeare,51200,1,2,265
44,small,deepseekv4,tiny_shakespeare,51200,1,3,219
44,small,deepseekv4,tiny_shakespeare,61440,0,0,253
44,small,deepseekv4,tiny_shakespeare,61440,0,1,258
44,small,deepseekv4,tiny_shakespeare,61440,0,2,201
44,small,deepseekv4,tiny_shakespeare,61440,0,3,312
44,small,deepseekv4,tiny_shakespeare,61440,1,0,229
44,small,deepseekv4,tiny_shakespeare,61440,1,1,221
44,small,deepseekv4,tiny_shakespeare,61440,1,2,257
44,small,deepseekv4,tiny_shakespeare,61440,1,3,317
44,small,deepseekv4,tiny_shakespeare,71680,0,0,258
44,small,deepseekv4,tiny_shakespeare,71680,0,1,250
44,small,deepseekv4,tiny_shakespeare,71680,0,2,196
44,small,deepseekv4,tiny_shakespeare,71680,0,3,320
44,small,deepseekv4,tiny_shakespeare,71680,1,0,198
44,small,deepseekv4,tiny_shakespeare,71680,1,1,306
44,small,deepseekv4,tiny_shakespeare,71680,1,2,255
44,small,deepseekv4,tiny_shakespeare,71680,1,3,265
44,small,deepseekv4,tiny_shakespeare,81920,0,0,260
44,small,deepseekv4,tiny_shakespeare,81920,0,1,246
44,small,deepseekv4,tiny_shakespeare,81920,0,2,202
44,small,deepseekv4,tiny_shakespeare,81920,0,3,316
44,small,deepseekv4,tiny_shakespeare,81920,1,0,281
44,small,deepseekv4,tiny_shakespeare,81920,1,1,224
44,small,deepseekv4,tiny_shakespeare,81920,1,2,243
44,small,deepseekv4,tiny_shakespeare,81920,1,3,276
44,small,deepseekv4,tiny_shakespeare,92160,0,0,264
44,small,deepseekv4,tiny_shakespeare,92160,0,1,238
44,small,deepseekv4,tiny_shakespeare,92160,0,2,204
44,small,deepseekv4,tiny_shakespeare,92160,0,3,318
44,small,deepseekv4,tiny_shakespeare,92160,1,0,293
44,small,deepseekv4,tiny_shakespeare,92160,1,1,235
44,small,deepseekv4,tiny_shakespeare,92160,1,2,244
44,small,deepseekv4,tiny_shakespeare,92160,1,3,252
44,small,deepseekv4,tiny_shakespeare,102400,0,0,248
44,small,deepseekv4,tiny_shakespeare,102400,0,1,256
44,small,deepseekv4,tiny_shakespeare,102400,0,2,220
44,small,deepseekv4,tiny_shakespeare,102400,0,3,300
44,small,deepseekv4,tiny_shakespeare,102400,1,0,255
44,small,deepseekv4,tiny_shakespeare,102400,1,1,257
44,small,deepseekv4,tiny_shakespeare,102400,1,2,246
44,small,deepseekv4,tiny_shakespeare,102400,1,3,266
