seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
43,medium,deepseekv4_attnmhc,wikitext2,validation,2048,5.506913125514984,246.38937887494416,7.94479625678681
43,medium,deepseekv4_attnmhc,wikitext2,validation,204800,2.4076327979564667,11.107635980275102,3.473479897893414
43,medium,deepseekv4_attnmhc,wikitext2,validation,409600,2.050103470683098,7.768704897924194,2.9576741104637576
43,medium,deepseekv4_attnmhc,wikitext2,validation,614400,1.8948970139026642,6.651863319913048,2.733758524952679
43,medium,deepseekv4_attnmhc,wikitext2,validation,819200,1.8611736744642258,6.4312805733605405,2.6851060303826286
43,medium,deepseekv4_attnmhc,wikitext2,validation,1024000,1.8121984750032425,6.123895875785802,2.6144497529937203
43,medium,deepseekv4_attnmhc,wikitext2,validation,1228800,1.7401528507471085,5.698214332428588,2.510509888161646
43,medium,deepseekv4_attnmhc,wikitext2,validation,1433600,1.691805973649025,5.429276987727605,2.440760088329773
43,medium,deepseekv4_attnmhc,wikitext2,validation,1638400,1.6517766118049622,5.21623883140173,2.3830099265073934
43,medium,deepseekv4_attnmhc,wikitext2,validation,1843200,1.706102505326271,5.507454318957191,2.4613856236824474
43,medium,deepseekv4_attnmhc,wikitext2,validation,2048000,1.615149587392807,5.028640088370338,2.3301683000254583
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,2048,5.5069069266319275,246.387851540732,7.944787313688964
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,204800,2.605442851781845,13.537218957035803,3.7588594815852665
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,409600,2.3214579820632935,10.19052107722653,3.3491559183548136
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,614400,2.112716168165207,8.270675348575663,3.0480051386178775
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,819200,2.0160167813301086,7.5083578593728815,2.9084974127738774
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1024000,1.9147246479988098,6.785070257084512,2.762363754335749
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1228800,1.8134005516767502,6.131261694421496,2.616183983049358
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1433600,1.7228258699178696,5.600331934027019,2.4855123388457248
43,medium,deepseekv4_attnmhc_2h,wikitext2,validation,1638400,1.6772556006908417,5.350850930502764,2.419768337419917
