seed,config,model,dataset,tokens_trained,layer,expert,count
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,0,536
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,1,566
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,2,490
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,3,547
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,4,441
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,5,543
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,6,607
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,4,7,366
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,0,472
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,1,431
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,2,587
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,3,635
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,4,533
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,5,474
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,6,486
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,614400,5,7,478
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,0,384
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,1,237
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,2,389
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,3,877
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,4,422
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,5,650
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,6,282
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,0,7,855
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,0,392
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,1,394
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,2,940
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,3,528
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,4,620
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,5,264
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,6,528
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,1,7,430
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,0,512
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,1,452
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,2,507
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,3,520
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,4,555
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,5,517
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,6,501
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,2,7,532
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,0,498
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,1,500
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,2,562
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,3,540
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,4,475
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,5,463
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,6,529
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,3,7,529
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,0,558
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,1,543
42,medium,deepseekv4_attnmhc_dnd,tiny_shakespeare,819200,4,2,516
