seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
42,medium,deepseekv4_attnres,tiny_shakespeare,validation,2048000,1.6986532658338547,5.466580401553218,2.4506386428083444
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048,5.507193326950073,246.45842720576454,7.945200502007663
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,204800,2.592422068119049,13.362096348595198,3.7400744615664627
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,409600,2.268289268016815,9.662856109334898,3.272449678269516
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,614400,2.041479155421257,7.7019932224627965,2.945231853604437
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,819200,1.8942709118127823,6.647699877892723,2.732855250572516
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1024000,1.8235416859388351,6.193755988384708,2.630814547158257
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1228800,1.7415834963321686,5.706372291788834,2.512573873452482
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1433600,1.6677525639533997,5.300242445540313,2.4060583534454234
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1638400,1.609701082110405,5.001316021542409,2.322307768474279
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1843200,1.6277319490909576,5.092311988228813,2.3483208108500513
42,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048000,1.5506321042776108,4.714449264493007,2.237089247084527
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,2048,5.505950450897217,246.15230020693107,7.943407410889767
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,204800,2.5851108133792877,13.264758921289555,3.729526550610733
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,409600,2.2871231734752655,9.846570022502872,3.299621260274994
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,614400,2.071982353925705,7.940548503558015,2.9892386668180557
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,819200,1.9300406277179718,6.889790152346381,2.78446004232294
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,1024000,1.8618191331624985,6.435433039326121,2.6860372304457254
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,1228800,1.7884086072444916,5.979928475333812,2.580128228754766
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,1433600,1.710694819688797,5.532804443846948,2.468010932839467
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,1638400,1.6672799736261368,5.297738194017535,2.4053765497239095
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,1843200,1.671887457370758,5.322203755687166,2.412023743673251
42,medium,deepseekv4_mhc,tiny_shakespeare,validation,2048000,1.590121790766716,4.904346196038494,2.294060821948619
43,medium,deepseekv4,tiny_shakespeare,validation,2048,5.502526700496674,245.31097723227555,7.938467983165662
43,medium,deepseekv4,tiny_shakespeare,validation,204800,2.589852958917618,13.327811723246299,3.7363680204620557
43,medium,deepseekv4,tiny_shakespeare,validation,409600,2.307101845741272,10.045269686500273,3.3284443916767072
43,medium,deepseekv4,tiny_shakespeare,validation,614400,2.092349037528038,8.10392925710251,3.018621580250496
43,medium,deepseekv4,tiny_shakespeare,validation,819200,1.9881048649549484,7.301682966612989,2.8682290294377264
43,medium,deepseekv4,tiny_shakespeare,validation,1024000,1.8851358592510223,6.587249319983877,2.719676155543405
43,medium,deepseekv4,tiny_shakespeare,validation,1228800,1.8220235705375671,6.184360285712014,2.628624369597351
43,medium,deepseekv4,tiny_shakespeare,validation,1433600,1.800282433629036,6.051356329609848,2.5972585391961247
43,medium,deepseekv4,tiny_shakespeare,validation,1638400,1.7051867097616196,5.502412925514591,2.460064409962857
43,medium,deepseekv4,tiny_shakespeare,validation,1843200,1.6541516780853271,5.22864246825967,2.3864364228518586
43,medium,deepseekv4,tiny_shakespeare,validation,2048000,1.5573193281888962,4.746081490351689,2.2467368718586527
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,2048,5.50102573633194,244.94305043777592,7.936302549608648
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,204800,2.5933436155319214,13.374415829536831,3.7414039734489575
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,409600,2.3267551958560944,10.244645674250156,3.356798182424216
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,614400,2.1561990678310394,8.63824180944538,3.110737702329246
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,819200,2.069973796606064,7.924615463308095,2.986340931133668
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,1024000,1.9626879543066025,7.118435401578022,2.8315601784906397
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,1228800,1.895160511136055,6.6536162984370915,2.7341386711045796
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,1433600,1.850685954093933,6.364183563434755,2.6699754482141773
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,1638400,1.7758301496505737,5.905181286290101,2.5619813503619886
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,1843200,1.7217627167701721,5.594381087394389,2.4839785330718365
43,medium,deepseekv4_attnres,tiny_shakespeare,validation,2048000,1.6196368038654327,5.051255386933117,2.3366419849779105
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048,5.505087852478027,245.9400611735802,7.942162944428124
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,204800,2.5458919405937195,12.754599358986596,3.672945677333739
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,409600,2.262555569410324,9.607610736236056,3.2641776997239793
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,614400,2.079046458005905,7.996839954890774,2.999430014742884
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,819200,1.9527625292539597,7.048131380314834,2.817240816988477
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1024000,1.8536573648452759,6.383122290332413,2.6742622877695834
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1228800,1.7936846017837524,6.011561920878493,2.587739879912315
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1433600,1.7708928138017654,5.876097280865295,2.5548582804177093
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1638400,1.6814671158790588,5.373433640801315,2.425844269496586
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1843200,1.6310638636350632,5.109307434569811,2.353127747439498
43,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048000,1.5359356254339218,4.645670104297089,2.2158867099382076
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,2048,5.504286229610443,245.74298899582374,7.941006447092397
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,204800,2.588982880115509,13.316220520148706,3.7351127620890705
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,409600,2.296688288450241,9.941205474841832,3.3134208042149242
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,614400,2.0846740156412125,8.041969498087864,3.0075488642356585
43,medium,deepseekv4_mhc,tiny_shakespeare,validation,819200,1.990608662366867,7.319987807771649,2.871841245547292
